year,month,day, gfdl_pdo, ipsl_pdo, had_pdo, gfdl_pdo_fil10yr, ipsl_pdo_fil10yr, had_pdo_fil10yr
2026,3,16,0.02358719,0.01675019,-0.004467523,0.01738849,-0.003900953,0.009688419
2026,4,16,0.01481496,0.009202856,-0.004355308,0.01711425,-0.003404786,0.009818987
2026,5,16,0.01389353,-0.01023167,-0.02851333,0.01674615,-0.002925104,0.009886754
2026,6,16,0.03932687,-0.02721523,-0.01392986,0.01630404,-0.0024721,0.009890909
2026,7,16,0.05670105,-0.01563357,-0.02002263,0.01570909,-0.00226488,0.009927113
2026,8,16,0.03926728,-0.002187314,-0.001041965,0.01514413,-0.002443053,0.009891133
2026,9,16,0.03913241,-0.02004414,-0.007891293,0.01462632,-0.002570924,0.009884923
2026,10,16,0.02558038,-0.01073808,-0.01376288,0.01442788,-0.002175623,0.009990934
2026,11,16,0.01672242,-0.005095205,-0.01039058,0.01442844,-0.001653324,0.009743048
2026,12,16,0.009443589,-0.01346877,-0.02747596,0.01448657,-0.001263346,0.009545657
2027,1,16,0.02014034,-0.004373744,-0.02073328,0.01439332,-0.0009119679,0.009562226
2027,2,16,0.003895482,0.00863415,-0.02775191,0.01421659,-0.0005765566,0.009495314
2027,3,16,-0.004058197,0.01393006,-0.0327379,0.0140461,-0.0003582809,0.009448567
2027,4,16,-0.002124772,0.01953856,-0.04323211,0.01392916,-0.0001533914,0.009342817
2027,5,16,-0.02527648,0.02619886,-0.03060018,0.01369418,0.000292363,0.009152812
2027,6,16,-0.03003215,0.00174509,-0.01223423,0.01365478,0.0006475515,0.008961997
2027,7,16,-0.03146427,-0.04057416,-0.02074333,0.01391365,0.0008259028,0.008720797
2027,8,16,-0.03366421,-0.03845262,-0.004833975,0.01403205,0.001036111,0.008919321
2027,9,16,-0.0183772,-0.04584558,0.006227785,0.01391778,0.001170474,0.009513248
2027,10,16,-0.02722801,-0.03572832,-0.01580684,0.0135434,0.001344272,0.009762672
2027,11,16,-0.008569771,-0.02326167,-0.006878756,0.01314227,0.001458502,0.009730168
2027,12,16,-0.003952289,-0.02074069,-0.01592817,0.0128498,0.001633184,0.009451397
2028,1,16,0.003743959,-0.01185491,-0.01709121,0.01249588,0.001840071,0.009150711
2028,2,16,0.01097042,-0.01265421,-0.02307521,0.01201214,0.001962862,0.008977432
2028,3,16,0.01182433,-0.01246936,-0.01034873,0.01143806,0.002091815,0.008925818
2028,4,16,0.01515603,-0.02609308,0.006503048,0.01081047,0.002300018,0.008763897
2028,5,16,0.008539668,-0.03324293,0.03671747,0.009931913,0.002465503,0.008751479
2028,6,16,-0.01265395,-0.02732343,0.03127711,0.00938,0.00266241,0.00874412
2028,7,16,-0.01848404,-0.03647674,0.02482677,0.008906643,0.002905597,0.008815317
2028,8,16,-0.007342263,-0.02442214,0.02091392,0.008436205,0.002865956,0.008933355
2028,9,16,0.005300374,-0.04230245,0.01769582,0.008183181,0.002834441,0.008841426
2028,10,16,0.0153274,-0.03548886,-0.0007962069,0.00782132,0.002848829,0.008754711
2028,11,16,0.02090606,-0.03248243,0.003908282,0.007361782,0.002777134,0.008473532
2028,12,16,0.02163279,-0.02704436,0.009434387,0.006953981,0.002799081,0.008067904
2029,1,16,0.01728427,-0.00880074,0.01990595,0.00656275,0.002935801,0.007671884
2029,2,16,0.01957689,0.0007021066,0.03704411,0.006181114,0.003016567,0.007423006
2029,3,16,0.0269088,0.008056998,0.04712849,0.005797512,0.003128921,0.007359692
2029,4,16,0.02561129,0.004814097,0.06746508,0.005351607,0.003245543,0.007240988
2029,5,16,0.02476622,-0.003154036,0.05251839,0.004992344,0.003504016,0.007268532
2029,6,16,0.0298042,-0.0107108,0.02362494,0.004594921,0.00359679,0.007173761
2029,7,16,0.03968529,-0.01538596,0.02205667,0.003976597,0.003224795,0.007328623
2029,8,16,0.04897553,-0.01744811,0.01199476,0.003660527,0.002776276,0.007206847
2029,9,16,0.03927634,-0.04901168,0.01643878,0.0034027,0.002663802,0.007100147
2029,10,16,0.02378371,-0.03782647,0.01448685,0.003156846,0.002514924,0.006938544
2029,11,16,0.02954826,-0.05261424,0.02143484,0.002717526,0.002695088,0.006577418
2029,12,16,0.0247305,-0.01778398,0.04278217,0.002104085,0.003059304,0.006186403
2030,1,16,0.02105354,-0.001591099,0.0565353,0.001541476,0.003291706,0.005855718
2030,2,16,0.02299856,0.00252634,0.06588763,0.001183453,0.003381542,0.005603877
2030,3,16,0.02010463,0.01176174,0.06270079,0.0008871173,0.003460608,0.00549056
2030,4,16,0.00298522,0.0124654,0.04573267,0.0005706674,0.003569684,0.005453962
2030,5,16,-0.0174239,0.01845567,0.04143361,0.0002966535,0.003520937,0.005287274
2030,6,16,-0.03518243,0.00759013,0.05379222,-5.981436e-05,0.003233793,0.005371657
2030,7,16,-0.04149983,0.01864349,0.03428823,-0.0004229632,0.003263217,0.005610427
2030,8,16,-0.03417931,0.01058788,0.01907067,-0.0006092896,0.003265121,0.005666147
2030,9,16,-0.02648321,-0.002987552,0.02932194,-0.0009950569,0.003291046,0.005609888
2030,10,16,0.001636079,-0.004270224,0.04397701,-0.001408026,0.003282881,0.005681946
2030,11,16,-0.004783541,-0.0109257,0.03598003,-0.002030821,0.003537874,0.005770718
2030,12,16,-0.009030332,0.02217855,0.031194,-0.002548907,0.003872896,0.005645777
2031,1,16,-0.01132699,0.03098698,0.01672415,-0.003086835,0.004031267,0.005429172
2031,2,16,-0.001557331,0.03172267,0.02224199,-0.00369301,0.004217645,0.005146835
2031,3,16,-0.001477608,0.03975573,0.01686245,-0.004339342,0.004426535,0.00485276
2031,4,16,-0.01026503,0.05440615,0.009341193,-0.004978241,0.004724813,0.004528349
2031,5,16,-0.006039975,0.05450836,0.01475582,-0.005499377,0.005107023,0.004438677
2031,6,16,-0.008658619,0.03485204,0.01067055,-0.006163574,0.005729732,0.004279621
2031,7,16,-0.009350744,0.01759715,0.01295448,-0.006929924,0.006026902,0.004294196
2031,8,16,-0.002436354,-0.019018,-0.003293919,-0.007081883,0.006159241,0.004123094
2031,9,16,-0.007495379,-0.008588846,-0.004892181,-0.007408883,0.006473529,0.004027539
2031,10,16,0.004898713,0.02832105,-0.001790328,-0.007735786,0.00660687,0.004048679
2031,11,16,0.004688281,0.03944562,-0.02137108,-0.008110111,0.006605282,0.004010426
2031,12,16,0.01227905,0.03696937,-0.01139889,-0.008423066,0.0068307,0.004124871
2032,1,16,0.007754052,0.04086234,-0.006195814,-0.008813837,0.006974909,0.004140517
2032,2,16,0.00209998,0.0369946,-0.02183017,-0.009124354,0.007056835,0.004157916
2032,3,16,0.001098202,0.0309062,-0.01328394,-0.009408088,0.007072352,0.004073773
2032,4,16,0.01376221,0.03577954,-0.01790316,-0.009773786,0.007099613,0.004009768
2032,5,16,0.01117049,0.04902725,-0.02888459,-0.009906997,0.006983273,0.003958379
2032,6,16,0.02148079,0.04153829,-0.0206375,-0.01001615,0.007317186,0.003862489
2032,7,16,0.0479778,0.01374442,-0.02157203,-0.01024843,0.007825113,0.003776577
2032,8,16,0.02475895,0.01449947,0.0223322,-0.01025099,0.00832133,0.003393089
2032,9,16,0.005171826,0.01768503,0.05206742,-0.01024108,0.008811406,0.002895208
2032,10,16,-0.01184861,0.01802263,0.02397503,-0.01027923,0.009314961,0.003165244
2032,11,16,-0.01459285,0.01339541,-0.003980542,-0.010428,0.009670024,0.003394693
2032,12,16,-0.01932983,0.01384318,-0.01536829,-0.01072797,0.0100551,0.003504735
2033,1,16,-0.0239074,0.0231628,-0.009380963,-0.0112063,0.01031312,0.003545841
2033,2,16,-0.03737963,0.02063407,0.0008687523,-0.01173546,0.0105614,0.003573998
2033,3,16,-0.05386121,0.02406652,0.008398901,-0.01221042,0.01084898,0.003391212
2033,4,16,-0.06117565,0.03771439,-0.003298483,-0.0126571,0.01120189,0.003052066
2033,5,16,-0.08750005,0.0361346,0.01132549,-0.0129794,0.01151686,0.002625045
2033,6,16,-0.06757179,0.01446673,0.006266128,-0.01305888,0.01152065,0.002263707
2033,7,16,-0.08049221,0.01312493,0.02329944,-0.01303387,0.01173064,0.001979868
2033,8,16,-0.06796939,-0.009111691,0.02077274,-0.01307448,0.01183727,0.001818463
2033,9,16,-0.04445984,-0.01048213,-0.008139724,-0.01326765,0.01217792,0.001743939
2033,10,16,-0.04162456,-0.01242302,-0.004928775,-0.01357089,0.01227659,0.001789458
2033,11,16,-0.02686622,-0.009572156,-0.00846974,-0.01404751,0.01239087,0.001852163
2033,12,16,-0.01255364,0.0146461,-0.01312502,-0.01448432,0.01258009,0.001806051
2034,1,16,-0.0104818,0.03641171,-0.01685321,-0.01489692,0.01259833,0.001638765
2034,2,16,-0.00843781,0.03191593,-0.007279199,-0.01528357,0.01249946,0.00115434
2034,3,16,-0.01219009,0.02993868,0.01436685,-0.01568102,0.01223973,0.000591684
2034,4,16,-0.0182764,0.01154656,0.01539132,-0.01596549,0.01194446,-0.0001687562
2034,5,16,-0.01922681,-0.0005014414,0.02198865,-0.01606051,0.01161136,-0.0006807321
2034,6,16,-0.02874392,-0.0138358,0.01546918,-0.01604979,0.01140161,-0.0009774757
2034,7,16,-0.05088822,-0.04392374,0.02387632,-0.01630571,0.01171753,-0.001184729
2034,8,16,-0.02884037,-0.04072714,-0.002174057,-0.01667985,0.01223402,-0.001371304
2034,9,16,-0.02931989,-0.02230732,-0.0288978,-0.01706568,0.01280491,-0.001679274
2034,10,16,-0.02046213,-0.02872288,-0.02968425,-0.01720458,0.01301377,-0.001872054
2034,11,16,-0.01813343,0.0102993,-0.02552329,-0.01744772,0.01361869,-0.002094601
2034,12,16,-0.02669874,0.03204313,-0.0335489,-0.01757665,0.01393597,-0.002495066
2035,1,16,-0.0223115,0.03376814,-0.02600151,-0.01775336,0.01398394,-0.003071423
2035,2,16,-0.007507348,0.0306611,-0.01822245,-0.01806968,0.01397713,-0.003724845
2035,3,16,-0.002013409,0.02976003,-0.0009297046,-0.01841821,0.01383028,-0.004279608
2035,4,16,0.003255981,0.03371434,0.01127485,-0.01861018,0.0134396,-0.004642204
2035,5,16,0.002769984,0.02436818,0.002709113,-0.01863135,0.01290272,-0.004956251
2035,6,16,0.01263977,0.01533511,0.02141867,-0.01855426,0.01204583,-0.005576384
2035,7,16,0.01338829,0.01923941,0.01679282,-0.01836111,0.0112064,-0.006111243
2035,8,16,0.0368151,0.01529983,0.002943042,-0.01808409,0.01066474,-0.006476859
2035,9,16,0.01969668,0.004596108,0.0001071904,-0.01785012,0.01042678,-0.006812765
2035,10,16,0.001677,0.01536542,0.001609086,-0.01773135,0.01014159,-0.007091514
2035,11,16,-0.01961792,0.02915335,0.01654735,-0.01769688,0.01006643,-0.007427082
2035,12,16,-0.02319532,0.03273648,0.003532316,-0.0175739,0.009766775,-0.007758862
2036,1,16,-0.03310975,0.02908948,-0.004471687,-0.01752915,0.009344132,-0.007864429
2036,2,16,-0.0441742,0.03544976,-0.02958847,-0.01774936,0.008855018,-0.007961335
2036,3,16,-0.05397265,0.04181694,-0.03975649,-0.01796172,0.008365421,-0.008020075
2036,4,16,-0.06185301,0.04499627,-0.04328468,-0.01814933,0.007801982,-0.007933756
2036,5,16,-0.04864275,0.03563344,-0.03927392,-0.01846291,0.007226361,-0.007809384
2036,6,16,-0.04037672,0.04750986,-0.03301662,-0.01874939,0.006937926,-0.007759473
2036,7,16,-0.03526095,0.0200269,-0.01827365,-0.01892928,0.006838143,-0.007879274
2036,8,16,0.02103211,0.01369336,-0.0215742,-0.01912218,0.006920667,-0.007814424
2036,9,16,-0.0001075081,0.01767037,-0.01935788,-0.01920867,0.006664837,-0.007825156
2036,10,16,-0.013648,0.00526287,-0.0112261,-0.01930434,0.006305995,-0.00788543
2036,11,16,-0.02819661,-0.005285804,-0.01498094,-0.01926361,0.005895081,-0.007917538
2036,12,16,-0.02811102,0.01358139,-0.01374256,-0.01925033,0.005578918,-0.007993491
2037,1,16,-0.02675211,0.01293133,-0.01885572,-0.01931359,0.005098501,-0.007954736
2037,2,16,-0.03336655,0.01846533,-0.02566403,-0.01925858,0.004584275,-0.007793984
2037,3,16,-0.0381063,0.01579206,-0.04283507,-0.01915781,0.004199806,-0.007843247
2037,4,16,-0.04600851,0.02280995,-0.05091266,-0.01921679,0.003784436,-0.00786298
2037,5,16,-0.04126185,0.01223806,-0.03676693,-0.0191917,0.003491191,-0.007760733
2037,6,16,-0.04313082,0.04181455,-0.02374102,-0.01921748,0.003339863,-0.007480843
2037,7,16,-0.05933796,0.02037719,-0.03105271,-0.01960897,0.003182048,-0.00723911
2037,8,16,-0.03397096,0.02109333,-0.05085259,-0.01984402,0.00315687,-0.007444206
2037,9,16,-0.01718749,0.01296359,-0.05351792,-0.01992076,0.003171492,-0.007880756
2037,10,16,-0.03180657,0.02469831,0.01659749,-0.0199264,0.003012501,-0.008233078
2037,11,16,-0.02642225,0.01934585,0.02065508,-0.01986709,0.002849803,-0.008298288
2037,12,16,-0.03994846,0.02546797,-0.002723073,-0.01971471,0.002637967,-0.008254164
2038,1,16,-0.0536558,0.01910797,-0.01215848,-0.01941548,0.002495688,-0.008196066
2038,2,16,-0.05252827,0.0171388,-0.01969638,-0.0190309,0.002301782,-0.008111805
2038,3,16,-0.04517154,0.02204088,-0.03228312,-0.01851747,0.002047635,-0.007986387
2038,4,16,-0.03844595,0.01625652,-0.03419445,-0.01799884,0.001763353,-0.007808399
2038,5,16,-0.03013586,0.004552494,-0.01452509,-0.01720575,0.001567238,-0.007849037
2038,6,16,-0.02219136,-0.02686845,-0.01208337,-0.01666974,0.00141728,-0.00755624
2038,7,16,-0.0154835,-0.01127772,-0.009233978,-0.01598536,0.001396718,-0.007282333
2038,8,16,-0.01221511,-0.01162584,0.001545363,-0.01535063,0.00165093,-0.007010063
2038,9,16,-0.01787924,-0.00142479,0.008752955,-0.01491715,0.001813351,-0.006877601
2038,10,16,-0.02106149,-0.02364842,0.004666082,-0.01434095,0.001893535,-0.006777939
2038,11,16,-0.03628853,-0.01876933,0.01143284,-0.01399146,0.001963735,-0.006705506
2038,12,16,-0.03078479,-0.004338092,0.003900992,-0.01372169,0.001626195,-0.006527156
2039,1,16,-0.03222723,-0.006611188,-0.0001684113,-0.01344176,0.001120977,-0.006233764
2039,2,16,-0.0268211,-0.01116271,-0.02108693,-0.01322511,0.0006925688,-0.005924227
2039,3,16,-0.02078608,-0.02311039,-0.0203902,-0.01292664,0.0003269204,-0.005881548
2039,4,16,-0.008524388,-0.03061808,-0.02378773,-0.01247814,0.0001561552,-0.005778673
2039,5,16,0.01336389,-0.04312643,-0.008918722,-0.01197713,0.0001035206,-0.005738435
2039,6,16,0.03109083,-0.03588077,-0.01198429,-0.01121885,3.215322e-05,-0.00568129
2039,7,16,0.008973915,0.02252463,-0.00281375,-0.01026447,0.0003743231,-0.005749738
2039,8,16,0.004079065,0.04453081,-0.01039425,-0.00960514,0.0006375314,-0.00557498
2039,9,16,-0.007023191,0.01949421,-0.02051756,-0.008945745,0.0007682526,-0.005045806
2039,10,16,0.007115803,-0.01276301,-0.008646773,-0.008553729,0.0007963354,-0.004321942
2039,11,16,0.0003719322,0.01997667,-0.005270864,-0.008135045,0.0003968075,-0.003562664
2039,12,16,0.00925822,0.02028963,-0.005273617,-0.00777045,-0.0002793228,-0.002869513
2040,1,16,-0.0001516082,0.004164981,-0.0126275,-0.007398558,-0.0008901721,-0.002272667
2040,2,16,-0.01495927,0.001709308,-0.01252294,-0.007110932,-0.001361967,-0.001685633
2040,3,16,-0.02171895,-0.005860348,-0.003870814,-0.006847438,-0.001852715,-0.001249933
2040,4,16,-0.02005185,-0.03441563,0.002221152,-0.006539099,-0.00247703,-0.0009185644
2040,5,16,-0.01996417,-0.04597076,0.003747953,-0.006190951,-0.003106198,-0.0005475278
2040,6,16,-0.0259313,-0.09523657,-0.02062375,-0.005990383,-0.00358243,-0.0002947447
2040,7,16,-0.01832255,-0.08208848,-0.02989482,-0.005712771,-0.00413441,9.724356e-05
2040,8,16,-0.0009360355,-0.05441048,-0.02480324,-0.005634778,-0.004593125,0.0004236054
2040,9,16,0.001592819,-0.03154334,-0.01098681,-0.005604965,-0.004942772,0.000602159
2040,10,16,0.01588849,-0.03849284,0.01052713,-0.005421102,-0.005117397,0.0008086822
2040,11,16,-0.000646845,-0.0199452,-0.004288185,-0.004965525,-0.005358372,0.0006557343
2040,12,16,0.005726878,-0.01377971,-0.008619501,-0.004338326,-0.005712927,0.000643673
2041,1,16,-0.005957462,-0.01973011,0.004056062,-0.003635668,-0.006146138,0.0009564145
2041,2,16,-0.02798261,-0.02697104,0.01061322,-0.00280592,-0.006587095,0.001582736
2041,3,16,-0.02696067,-0.01899588,0.009813721,-0.001872333,-0.00710039,0.002366636
2041,4,16,-0.0327781,-0.01320657,0.01969944,-0.0009378523,-0.007531456,0.003194827
2041,5,16,-0.04366937,-0.01456609,0.02968048,-9.519636e-05,-0.007714793,0.004012295
2041,6,16,-0.04303578,0.0002398211,0.01665989,0.0005997444,-0.007990126,0.0046923
2041,7,16,-0.0309382,0.005623209,-0.001421604,0.001202085,-0.008232444,0.005301665
2041,8,16,-0.0255844,-0.009115172,0.004488012,0.001338432,-0.008251358,0.005796732
2041,9,16,-0.01787344,-0.03928846,-0.006180063,0.001439795,-0.008074503,0.006091113
2041,10,16,-0.006581854,-0.01474001,-0.0090232,0.001589885,-0.007959284,0.006378406
2041,11,16,0.009575953,-0.009863961,-0.02522403,0.001950641,-0.007766812,0.006696622
2041,12,16,0.01387178,-0.0009702415,-0.02051325,0.002331065,-0.007600708,0.007148547
2042,1,16,0.0001639066,-0.01678766,-0.001545129,0.00269069,-0.007468899,0.007684054
2042,2,16,0.008701022,-0.02471253,-0.002539922,0.003036215,-0.007357437,0.008384088
2042,3,16,0.01319026,-0.01523015,-0.0191956,0.003339249,-0.007221689,0.009195336
2042,4,16,0.006684225,-0.01406488,-0.02027112,0.00368235,-0.007105209,0.01003852
2042,5,16,0.01418186,0.01383792,-0.0166149,0.004042569,-0.007065092,0.01065199
2042,6,16,0.01838696,0.0233789,0.01294936,0.004159794,-0.007382889,0.01121864
2042,7,16,0.0009992704,-0.005193327,0.007435846,0.004294825,-0.007521569,0.01174356
2042,8,16,-0.003447263,0.01147802,-0.002279298,0.00432472,-0.007544074,0.01225375
2042,9,16,-0.004037247,0.01943968,-0.0003185294,0.004546154,-0.007533348,0.01289363
2042,10,16,-0.01252565,-0.001056204,-0.0183037,0.004975383,-0.007551771,0.01294276
2042,11,16,-0.007475623,-0.006128402,-0.01180568,0.005258576,-0.007510201,0.01299323
2042,12,16,-0.001043409,-0.01157707,-0.01007341,0.005641426,-0.007398999,0.01318853
2043,1,16,0.01199948,0.006089231,-0.002409219,0.006090153,-0.007193964,0.01330509
2043,2,16,0.00877037,-0.002634567,0.01098004,0.006645653,-0.007027395,0.01341053
2043,3,16,0.007750425,-0.006431187,0.02344908,0.007271448,-0.007129079,0.01369553
2043,4,16,0.001059838,0.00360052,0.01806009,0.008010435,-0.007071921,0.01392876
2043,5,16,0.007670445,0.0126009,0.006448946,0.008839289,-0.007055367,0.01400441
2043,6,16,-0.003250185,-0.003528276,0.04140177,0.009744162,-0.006818584,0.01407685
2043,7,16,0.001632744,0.01065748,0.0561683,0.01055857,-0.006680946,0.01416626
2043,8,16,0.008198927,0.02139372,0.05344517,0.01117847,-0.006549161,0.01418127
2043,9,16,0.007557562,0.009008403,0.00775567,0.01178121,-0.006396064,0.01391192
2043,10,16,0.02751943,-0.002800974,0.007030673,0.01241571,-0.006093334,0.0136602
2043,11,16,0.01507272,-0.001148058,0.0002221585,0.01300284,-0.005803905,0.01334769
2043,12,16,0.01981878,-0.02585872,0.008277035,0.013597,-0.005693322,0.01319857
2044,1,16,0.02310998,-0.02421451,0.01835378,0.01426478,-0.005580544,0.01304845
2044,2,16,0.01755953,-0.01949302,0.02986527,0.01486758,-0.005506003,0.01305689
2044,3,16,0.0236263,-0.01393913,0.01948839,0.01543473,-0.005393649,0.01315971
2044,4,16,0.03554441,-0.008945267,0.0277363,0.01591135,-0.00533019,0.0132371
2044,5,16,0.04089437,-0.006817594,0.02681721,0.01611384,-0.005274186,0.01318763
2044,6,16,0.06224918,-0.02239988,0.02232653,0.01611514,-0.005429517,0.01304802
2044,7,16,0.06363683,-0.002863356,0.01566257,0.01616279,-0.006105138,0.0127665
2044,8,16,0.05027984,-0.009142143,0.01879695,0.01629259,-0.006737785,0.01273458
2044,9,16,0.04980751,-0.006620773,0.034603,0.01662604,-0.007148177,0.01283878
2044,10,16,0.02657979,-0.02535294,0.05717947,0.01706696,-0.007426231,0.0128807
2044,11,16,0.03210859,-0.03764405,0.06559006,0.01752459,-0.007911745,0.01304843
2044,12,16,0.0170527,-0.04909251,0.04962927,0.01790511,-0.008233705,0.01312772
2045,1,16,0.02231554,-0.03953377,0.04562001,0.01825733,-0.008396612,0.01329474
2045,2,16,0.02700776,-0.02595427,0.05222164,0.01868435,-0.008534449,0.01345902
2045,3,16,0.02960593,-0.02912977,0.05135421,0.01920119,-0.008579188,0.01354577
2045,4,16,0.04025663,-0.04120349,0.05103914,0.01977043,-0.00818331,0.01369246
2045,5,16,0.04454768,-0.05113193,0.0472335,0.02030772,-0.007459498,0.01376066
2045,6,16,0.03670796,-0.04181273,0.05175265,0.02089235,-0.006313404,0.01407101
2045,7,16,0.04670168,-0.04699823,0.0638314,0.02140958,-0.005706784,0.01418272
2045,8,16,0.04617437,-0.0397459,0.04210647,0.02187478,-0.005609695,0.014182
2045,9,16,0.02327417,-0.0373616,0.02153362,0.02221544,-0.005717363,0.01398243
2045,10,16,0.02374054,-0.00558951,0.02639186,0.02223305,-0.005523315,0.01365493
2045,11,16,0.03505138,0.0002363666,-0.001806386,0.02229851,-0.005365931,0.01356307
2045,12,16,0.05206848,-0.009810188,0.002084961,0.02252998,-0.005108581,0.01361537
2046,1,16,0.05120922,-0.02289576,0.03305729,0.0228819,-0.004887001,0.01366521
2046,2,16,0.05539565,-0.01746508,0.0455701,0.02340357,-0.004635292,0.01351923
2046,3,16,0.05805775,-0.01977853,0.05431155,0.02391757,-0.004487325,0.01322905
2046,4,16,0.05028467,-0.006731681,0.05609824,0.02448418,-0.004272484,0.01286909
2046,5,16,0.05247597,0.01363302,0.05882216,0.02515658,-0.00403259,0.01255149
2046,6,16,0.04301617,0.01446987,0.04858405,0.02583815,-0.003985758,0.01223287
2046,7,16,0.03701996,-0.009051215,0.05485008,0.02641098,-0.004028863,0.01197648
2046,8,16,0.03739375,0.01142365,0.03783384,0.02687893,-0.003876939,0.01175681
2046,9,16,0.01205606,0.03889299,0.0159679,0.02725992,-0.003377464,0.01145015
2046,10,16,0.004362718,0.01908913,0.02324903,0.02744989,-0.0029518,0.0110411
2046,11,16,0.0150941,0.01781083,0.02320502,0.0274389,-0.002613385,0.0108317
2046,12,16,0.01753995,0.03351393,0.04048846,0.02746171,-0.002397402,0.01073755
2047,1,16,0.01640288,0.02874841,0.04540505,0.02761633,-0.002085405,0.01068266
2047,2,16,0.008096417,0.03184073,0.05834009,0.02764215,-0.001754121,0.01080507
2047,3,16,-0.001742256,0.03208182,0.05451467,0.02754369,-0.001506344,0.0111518
2047,4,16,-0.004836332,0.03678759,0.05026887,0.02746909,-0.00140329,0.01152433
2047,5,16,0.001964382,0.01705208,0.03685023,0.02727574,-0.001593162,0.0118469
2047,6,16,-0.02906383,0.003678895,0.04425665,0.02693188,-0.001884684,0.01204335
2047,7,16,-0.04313424,0.003735537,0.03193794,0.0266161,-0.001998768,0.01243262
2047,8,16,-0.03038348,0.01839284,0.01036971,0.0264459,-0.002278307,0.01287541
2047,9,16,0.009384619,0.01425072,0.02326757,0.02631941,-0.002756598,0.01322861
2047,10,16,0.01970083,0.02248753,0.02249335,0.02630923,-0.002646814,0.01384922
2047,11,16,0.007560897,0.02433419,0.02671115,0.02625441,-0.00269363,0.01412736
2047,12,16,0.005993552,0.03881223,0.020714,0.02610416,-0.002835758,0.01443998
2048,1,16,0.0001914635,0.04371221,0.001828728,0.02581468,-0.003079065,0.01477439
2048,2,16,0.01413172,0.03712701,-0.007044625,0.02552387,-0.003101307,0.01506412
2048,3,16,0.02992394,0.009838798,0.001916885,0.02522605,-0.003046314,0.01511176
2048,4,16,0.05023243,0.02311557,-0.006206948,0.02501587,-0.003214722,0.01510125
2048,5,16,0.06932656,0.006538963,-0.005446704,0.02481031,-0.00358551,0.01495978
2048,6,16,0.08639351,0.001545479,-0.003389774,0.02464583,-0.00371619,0.01451426
2048,7,16,0.08224597,0.005238841,0.001494559,0.02445854,-0.003890991,0.01387203
2048,8,16,0.06217237,0.004188405,0.003346776,0.02437371,-0.004015527,0.01341845
2048,9,16,0.05444904,0.0169468,-0.02356908,0.02438844,-0.004043217,0.01359829
2048,10,16,0.05507838,0.01267922,-0.02554008,0.024071,-0.003933452,0.01387812
2048,11,16,0.03416826,0.01596206,-0.02606912,0.0237836,-0.00375443,0.01422153
2048,12,16,0.04051423,0.008931929,-0.01399305,0.02344052,-0.003339822,0.01430598
2049,1,16,0.0479059,0.006922142,-0.01818281,0.0231279,-0.003069581,0.01419055
2049,2,16,0.04551522,-0.002217753,-0.0200741,0.02291043,-0.002961233,0.01379308
2049,3,16,0.04727178,-0.009627894,-0.008051672,0.02272363,-0.002884209,0.01341796
2049,4,16,0.04867031,-0.02300303,-0.01450064,0.02249699,-0.002962972,0.01289847
2049,5,16,0.03766194,-0.03640599,-0.01485575,0.0223452,-0.003177753,0.01241062
2049,6,16,0.03124709,-0.05452045,-0.02873698,0.02213177,-0.003146086,0.0120437
2049,7,16,0.01469251,-0.05854992,-0.03659671,0.02185882,-0.003498639,0.01176973
2049,8,16,0.01965507,-0.03138676,-0.0142238,0.02159639,-0.00372592,0.01141474
2049,9,16,0.0329901,-0.02975291,-0.008013626,0.02127126,-0.003635302,0.01087946
2049,10,16,0.060027,-0.04612951,-0.003617258,0.02105153,-0.003530314,0.01017905
2049,11,16,0.05528684,-0.03828492,0.0148575,0.02057738,-0.003282177,0.009522894
2049,12,16,0.05492036,-0.01834559,0.004240325,0.02026676,-0.003029318,0.009067069
2050,1,16,0.04211496,-0.01538392,0.007415542,0.02002988,-0.003001984,0.008712168
2050,2,16,0.03628324,-0.01483112,0.007190963,0.01981884,-0.003286702,0.008374818
2050,3,16,0.04030148,-0.01122896,0.006538292,0.01952953,-0.003521519,0.008087816
2050,4,16,0.04825741,0.01308972,0.01982474,0.01912039,-0.003566013,0.007885105
2050,5,16,0.04451017,0.04088664,0.01193199,0.01861578,-0.003249501,0.007674604
2050,6,16,0.04422532,0.04229466,0.01661784,0.01819531,-0.002792333,0.007280312
2050,7,16,0.04374451,-0.009293977,-0.01648904,0.01782433,-0.002475595,0.006622815
2050,8,16,0.05488784,-0.04275982,-0.02489036,0.01736783,-0.002269433,0.006109353
2050,9,16,0.04247167,-0.04446349,-0.03493559,0.01705859,-0.002131369,0.005790356
2050,10,16,0.01800204,-0.01520709,-0.02877248,0.0168196,-0.002012229,0.005603167
2050,11,16,0.007208376,-0.001059124,-0.01531126,0.01639361,-0.001875497,0.005808703
2050,12,16,0.03350338,0.01710229,-0.002343342,0.01581356,-0.001981456,0.00609951
2051,1,16,0.03627234,0.006859473,0.01003679,0.01527271,-0.001955592,0.00614498
2051,2,16,0.03461892,0.003234048,-0.006904806,0.01468802,-0.001983369,0.006050824
2051,3,16,0.03471926,-0.001239865,-0.02500775,0.01404626,-0.001846948,0.005899231
2051,4,16,0.03521495,0.01257434,-0.02349572,0.0135184,-0.001638098,0.005755218
2051,5,16,0.03701871,0.01422117,-0.008430888,0.01285102,-0.001627067,0.00554858
2051,6,16,0.03875241,0.005859686,-0.02157464,0.01209108,-0.001711872,0.005338766
